Week;Year;GID;Name;Pos;Team;h/a;Oppt;FD points;FD salary
5;2011;7004;Buffalo Defense;Def;buf;h;phi;17;5300
5;2011;7017;Minnesota Defense;Def;min;h;ari;16;5000
5;2011;7010;Denver Defense;Def;den;h;sdg;14;5000
5;2011;7007;Cincinnati Defense;Def;cin;a;jac;14;5000
5;2011;7022;Oakland Defense;Def;oak;a;hou;8;5000
5;2011;7020;New York G Defense;Def;nyg;h;sea;8;5300
5;2011;7011;Detroit Defense;Def;det;h;chi;7;5300
5;2011;7002;Atlanta Defense;Def;atl;h;gnb;6;5000
5;2011;7012;Green Bay Defense;Def;gnb;a;atl;6;5600
5;2011;7024;Pittsburgh Defense;Def;pit;h;ten;6;5300
5;2011;7019;New Orleans Defense;Def;nor;a;car;5;5100
5;2011;7021;New York J Defense;Def;nyj;a;nwe;5;5600
5;2011;7032;Houston Defense;Def;hou;h;oak;5;5300
5;2011;7014;Jacksonville Defense;Def;jac;h;cin;3;5000
5;2011;7005;Carolina Defense;Def;car;h;nor;3;5000
5;2011;7006;Chicago Defense;Def;chi;a;det;3;5300
5;2011;7023;Philadelphia Defense;Def;phi;a;buf;2;5000
5;2011;7001;Arizona Defense;Def;ari;a;min;2;5000
5;2011;7018;New England Defense;Def;nwe;h;nyj;2;5000
5;2011;7026;San Diego Defense;Def;sdg;a;den;2;5100
5;2011;7030;Tennessee Defense;Def;ten;a;pit;1;5300
5;2011;7013;Indianapolis Defense;Def;ind;h;kan;1;5100
5;2011;7015;Kansas City Defense;Def;kan;a;ind;0;5000
5;2011;7029;Tampa Bay Defense;Def;tam;a;sfo;-2;5100
Week;Year;GID;Name;Pos;Team;h/a;Oppt;FD points;FD salary
6;2011;1252;Rodgers, Aaron;QB;gnb;h;stl;24.9;9800
6;2011;1340;Stafford, Matthew;QB;det;h;sfo;20.62;8900
6;2011;1330;Freeman, Josh;QB;tam;h;nor;20.42;7300
6;2011;1131;Brady, Tom;QB;nwe;h;dal;19.26;9600
6;2011;1339;Sanchez, Mark;QB;nyj;h;mia;18.54;7300
6;2011;1151;Brees, Drew;QB;nor;a;tam;18.42;9700
6;2011;1155;Vick, Michael;QB;phi;a;was;17.88;9700
6;2011;1378;Newton, Cam;QB;car;a;atl;17.48;8900
6;2011;1233;Romo, Tony;QB;dal;a;nwe;17.38;8800
6;2011;1301;Ryan, Matt;QB;atl;h;car;17.22;8100
6;2011;1263;Cutler, Jay;QB;chi;h;min;16.68;7600
6;2011;1242;Fitzpatrick, Ryan;QB;buf;a;nyg;16.56;8000
6;2011;1361;McCoy, Colt;QB;cle;a;oak;16.2;7600
6;2011;1302;Flacco, Joe;QB;bal;h;hou;15.1;8000
6;2011;1403;Dalton, Andy;QB;cin;h;ind;14.46;6400
6;2011;1234;Schaub, Matt;QB;hou;a;bal;13.1;8200
6;2011;1232;Roethlisberger, Ben;QB;pit;h;jac;12.9;8500
6;2011;1280;Beck, John;QB;was;h;phi;12.08;5100
6;2011;1332;Painter, Curtis;QB;ind;a;cin;11.92;6600
6;2011;1344;Bradford, Sam;QB;stl;a;gnb;11.84;7200
6;2011;1225;Manning, Eli;QB;nyg;h;buf;11.58;8500
6;2011;1381;Gabbert, Blaine;QB;jac;a;pit;9.96;5900
6;2011;1086;McNabb, Donovan;QB;min;a;chi;7.08;7300
6;2011;1254;Smith, Alex;QB;sfo;a;det;6.5;7600
6;2011;1298;Moore, Matt;QB;mia;a;nyj;6.16;5600
6;2011;1199;Boller, Kyle;QB;oak;h;cle;4.9;5100
6;2011;1386;Ponder, Christian;QB;min;a;chi;4.76;5100
6;2011;1202;Grossman, Rex;QB;was;h;phi;1.72;6800
6;2011;1240;Campbell, Jason;QB;oak;h;cle;1.68;7400
6;2011;5071;Webb, Joe;QB;min;a;chi;0.1;5100
6;2011;1015;Brunell, Mark;QB;nyj;h;mia;0;5100
6;2011;1335;Hanie, Caleb;QB;chi;h;min;0;5100
6;2011;1334;Daniel, Chase;QB;nor;a;tam;0;5100
6;2011;1257;Young, Vince;QB;phi;a;was;-0.8;6000
6;2011;2535;Bradshaw, Ahmad;RB;nyg;h;buf;32;8200
6;2011;2434;Turner, Michael;RB;atl;h;car;27.2;8400
6;2011;2520;Jackson, Fred;RB;buf;a;nyg;25.3;8500
6;2011;2467;Gore, Frank;RB;sfo;a;det;21.6;8600
6;2011;2707;McCoy, LeSean;RB;phi;a;was;20.9;9700
6;2011;2635;Mendenhall, Rashard;RB;pit;h;jac;20.6;7200
6;2011;2608;Rice, Ray;RB;bal;h;hou;18.6;9600
6;2011;2603;McFadden, Darren;RB;oak;h;cle;15.8;9400
6;2011;2613;Forte, Matt;RB;chi;h;min;15.3;9300
6;2011;2612;Stewart, Jonathan;RB;car;a;atl;14.7;6400
6;2011;2418;Jackson, Steven;RB;stl;a;gnb;14.5;7700
6;2011;2445;Graham, Earnest;RB;tam;h;nor;14.1;5200
6;2011;2720;Best, Jahvid;RB;det;h;sfo;14;7700
6;2011;2696;Foster, Arian;RB;hou;a;bal;13.1;9600
6;2011;2454;Benson, Cedric;RB;cin;h;ind;12.7;6800
6;2011;2705;Brown, Donald;RB;ind;a;cin;12.1;4900
6;2011;2502;Jones-Drew, Maurice;RB;jac;a;pit;11.4;9200
6;2011;2553;Peterson, Adrian;RB;min;a;chi;10.4;9700
6;2011;2484;Sproles, Darren;RB;nor;a;tam;10.2;7100
6;2011;2452;Barber III, Marion;RB;chi;h;min;10;5200
6;2011;2793;Ingram, Mark;RB;nor;a;tam;9.3;6100
6;2011;2375;Mughelli, Ovie;RB;atl;h;car;9;4500
6;2011;2495;Bush, Reggie;RB;mia;a;nyj;8.8;6000
6;2011;2709;Greene, Shonn;RB;nyj;h;mia;8.2;6800
6;2011;2777;Starks, James;RB;gnb;h;stl;7.6;6900
6;2011;2650;Green-Ellis, BenJarvus;RB;nwe;h;dal;7.4;7400
6;2011;2189;Williams, Ricky;RB;bal;h;hou;6.8;5200
6;2011;2794;Thomas, Daniel;RB;mia;a;nyj;6.4;6800
6;2011;2775;Spiller, C.J.;RB;buf;a;nyg;6.4;4900
6;2011;2738;Hardesty, Montario;RB;cle;a;oak;6.3;5200
6;2011;2580;Grant, Ryan;RB;gnb;h;stl;6.2;6400
6;2011;2270;Tomlinson, LaDainian;RB;nyj;h;mia;6.1;6000
6;2011;2551;Leonard, Brian;RB;cin;h;ind;5.7;4900
6;2011;2500;Williams, DeAngelo;RB;car;a;atl;5.1;7200
6;2011;2811;Carter, Delone;RB;ind;a;cin;4.5;5500
6;2011;2831;Murray, DeMarco;RB;dal;a;nwe;4.4;4800
6;2011;2487;Williams, Carnell;RB;stl;a;gnb;4.4;6500
6;2011;2616;Jones, Felix;RB;dal;a;nwe;4.3;7200
6;2011;2536;Bush, Michael;RB;oak;h;cle;4.2;6300
6;2011;2779;Tate, Ben;RB;hou;a;bal;4.1;6000
6;2011;2689;Woodhead, Danny;RB;nwe;h;dal;3.9;5500
6;2011;2756;McKnight, Joe;RB;nyj;h;mia;3.9;4700
6;2011;2695;Scott, Bernard;RB;cin;h;ind;3.9;5900
6;2011;2310;Morris, Maurice;RB;det;h;sfo;3.3;5300
6;2011;2814;Hunter, Kendall;RB;sfo;a;det;3.3;5700
6;2011;2677;Redman, Isaac;RB;pit;h;jac;2.9;6000
6;2011;2813;Helu, Roy;RB;was;h;phi;2.7;4800
6;2011;2617;Choice, Tashard;RB;buf;a;nyg;2.5;6000
6;2011;2563;Snelling, Jason;RB;atl;h;car;2.4;5100
6;2011;2621;Torain, Ryan;RB;was;h;phi;2.2;6800
6;2011;2750;Karim, Deji;RB;jac;a;pit;2.1;4900
6;2011;2632;Hilliard, Lex;RB;mia;a;nyj;2;4800
6;2011;2736;Gerhart, Toby;RB;min;a;chi;2;4700
6;2011;2818;Rodgers, Jacquizz;RB;atl;h;car;1.9;4700
6;2011;2829;Ridley, Stevan;RB;nwe;h;dal;1.9;5200
6;2011;2633;Ware, Danny;RB;nyg;h;buf;1.9;4500
6;2011;2620;Hillis, Peyton;RB;cle;a;oak;1.4;8500
6;2011;2649;Lumpkin, Kregg;RB;tam;h;nor;1.3;4500
6;2011;2782;Tonga, Manase;RB;oak;h;cle;1.2;4500
6;2011;2824;Clutts, Tyler;RB;chi;h;min;1.1;4500
6;2011;2816;Lewis, Dion;RB;phi;a;was;1;4500
6;2011;2797;Scott, Da'Rel;RB;nyg;h;buf;0.9;4500
6;2011;4436;Collins, Jed;RB;nor;a;tam;0.8;4800
6;2011;2732;Dwyer, Jonathan;RB;pit;h;jac;0.8;4800
6;2011;2419;Jones, Greg;RB;jac;a;pit;0.5;4500
6;2011;2473;Leach, Vonta;RB;bal;h;hou;0.5;4500
6;2011;2834;Miller, Bruce;RB;sfo;a;det;0.3;4700
6;2011;2549;Kuhn, John;RB;gnb;h;stl;0.1;4800
6;2011;2598;Thomas, Pierre;RB;nor;a;tam;0.1;6300
6;2011;2812;Marecic, Owen;RB;cle;a;oak;0;4500
6;2011;2713;Bell, Kahlil;RB;chi;h;min;0;4500
6;2011;2830;Vereen, Shane;RB;nwe;h;dal;0;4500
6;2011;2846;Tanner, Phillip;RB;dal;a;nwe;0;4500
6;2011;4543;Clay, Charles;RB;mia;a;nyj;0;4500
6;2011;2643;Schmitt, Owen;RB;phi;a;was;0;4500
6;2011;2791;Young, Darrel;RB;was;h;phi;0;4500
6;2011;2435;Ward, Derrick;RB;hou;a;bal;0;4800
6;2011;2722;Bolen, Brock;RB;jac;a;pit;0;4500
6;2011;2737;Gronkowski, Chris;RB;ind;a;cin;0;4500
6;2011;2769;Porter, Quinn;RB;stl;a;gnb;0;4500
6;2011;2518;Vickers, Lawrence;RB;hou;a;bal;0;4500
6;2011;2726;Conner, John;RB;nyj;h;mia;0;4500
6;2011;2624;Felton, Jerome;RB;ind;a;cin;0;4500
6;2011;2590;Hall, Korey;RB;nor;a;tam;0;4500
6;2011;2820;Jones, Taiwan;RB;oak;h;cle;0;4500
6;2011;2456;Brown, Ronnie;RB;phi;a;was;0;5100
6;2011;2692;Peerman, Cedric;RB;cin;h;ind;0;4500
6;2011;2787;Williams, Keiland;RB;det;h;sfo;0;5100
6;2011;2760;Miller, Brit;RB;stl;a;gnb;0;4500
6;2011;2730;Dixon, Anthony;RB;sfo;a;det;0;4700
6;2011;2774;Smith, Antone;RB;atl;h;car;0;4500
6;2011;2729;D'Imperio, Ryan;RB;min;a;chi;0;4500
6;2011;2494;McIntyre, Corey;RB;buf;a;nyg;0;4500
6;2011;2716;Pressley, Chris;RB;cin;h;ind;0;4500
6;2011;2534;Booker, Lorenzo;RB;min;a;chi;-0.3;4700
6;2011;3593;Hester, Devin;WR;chi;h;min;23.6;5200
6;2011;3602;Colston, Marques;WR;nor;a;tam;21.3;6400
6;2011;3751;Nelson, Jordy;WR;gnb;h;stl;17.4;6400
6;2011;3423;Boldin, Anquan;WR;bal;h;hou;17.2;6700
6;2011;3678;Jones, Jacoby;WR;hou;a;bal;15.6;4900
6;2011;3885;Benn, Arrelious;WR;tam;h;nor;15.3;5300
6;2011;3677;Johnson, Calvin;WR;det;h;sfo;14.8;9200
6;2011;3809;Wallace, Mike;WR;pit;h;jac;14.6;8500
6;2011;3627;Marshall, Brandon;WR;mia;a;nyj;13.9;7400
6;2011;3586;Holmes, Santonio;WR;nyj;h;mia;13.8;6500
6;2011;5091;Green, A.J.;WR;cin;h;ind;13.6;6800
6;2011;3529;Welker, Wes;WR;nwe;h;dal;13.5;8900
6;2011;3744;Simpson, Jerome;WR;cin;h;ind;13.1;5100
6;2011;3830;Maclin, Jeremy;WR;phi;a;was;12.6;7300
6;2011;3981;Roosevelt, Naaman;WR;buf;a;nyg;12.5;4800
6;2011;3737;Johnson, Steve;WR;buf;a;nyg;12.4;7400
6;2011;3872;Crabtree, Michael;WR;sfo;a;det;12.2;5600
6;2011;5088;Alexander, Danario;WR;stl;a;gnb;12.1;5100
6;2011;3802;Harvin, Percy;WR;min;a;chi;11.8;6800
6;2011;3910;Ford, Jacoby;WR;oak;h;cle;11.8;5200
6;2011;5106;Salas, Greg;WR;stl;a;gnb;11.7;4800
6;2011;3867;Nicks, Hakeem;WR;nyg;h;buf;11.6;8800
6;2011;3424;Burleson, Nate;WR;det;h;sfo;11.4;6000
6;2011;3848;Heyward-Bey, Darrius;WR;oak;h;cle;11.2;5800
6;2011;3587;Jennings, Greg;WR;gnb;h;stl;11.2;8500
6;2011;3610;Austin, Miles;WR;dal;a;nwe;10.9;7700
6;2011;3808;Massaquoi, Mohamed;WR;cle;a;oak;10.5;5200
6;2011;5090;Little, Greg;WR;cle;a;oak;10.2;5200
6;2011;3058;Driver, Donald;WR;gnb;h;stl;10;5100
6;2011;3679;Jones, James;WR;gnb;h;stl;10;6000
6;2011;3969;Parker, Preston;WR;tam;h;nor;9.9;4800
6;2011;5113;Smith, Torrey;WR;bal;h;hou;9.9;5200
6;2011;3673;Hill, Jason;WR;jac;a;pit;9.9;4900
6;2011;3891;Bryant, Dez;WR;dal;a;nwe;9.8;7400
6;2011;3328;Smith, Steve;WR;car;a;atl;9.1;7800
6;2011;5078;Williams, Mike;WR;tam;h;nor;8.9;6400
6;2011;3359;Branch, Deion;WR;nwe;h;dal;8.4;6700
6;2011;3303;Wayne, Reggie;WR;ind;a;cin;8.3;7600
6;2011;3967;Nelson, David;WR;buf;a;nyg;8.2;5200
6;2011;3458;Walter, Kevin;WR;hou;a;bal;8.2;5500
6;2011;3762;Manningham, Mario;WR;nyg;h;buf;8.1;6400
6;2011;3492;Berrian, Bernard;WR;min;a;chi;7.9;4500
6;2011;5137;Sanzenbacher, Dane;WR;chi;h;min;7.8;4900
6;2011;3754;Garcon, Pierre;WR;ind;a;cin;7.2;7300
6;2011;3862;Gibson, Brandon;WR;stl;a;gnb;6.8;5300
6;2011;3731;Douglas, Harry;WR;atl;h;car;6.7;4700
6;2011;3349;Gaffney, Jabar;WR;was;h;phi;6.5;6500
6;2011;3508;Jenkins, Michael;WR;min;a;chi;6.5;5600
6;2011;3527;Williams, Roy;WR;chi;h;min;6.5;5200
6;2011;3215;Ward, Hines;WR;pit;h;jac;6.2;6100
6;2011;3770;Jackson, DeSean;WR;phi;a;was;6.1;7600
6;2011;3889;Briscoe, Dezmon;WR;tam;h;nor;5.9;4700
6;2011;3810;Thomas, Mike;WR;jac;a;pit;5.6;6300
6;2011;3604;Moore, Lance;WR;nor;a;tam;5.6;5600
6;2011;3670;Ginn Jr., Ted;WR;sfo;a;det;5.5;4800
6;2011;3685;Robinson, Laurent;WR;dal;a;nwe;5.3;4800
6;2011;3743;Caldwell, Andre;WR;cin;h;ind;5.2;5100
6;2011;3829;Knox, Johnny;WR;chi;h;min;5.1;6300
6;2011;3300;Moss, Santana;WR;was;h;phi;4.8;7300
6;2011;3348;Stallworth, Donte';WR;was;h;phi;4.5;4500
6;2011;3611;Avant, Jason;WR;phi;a;was;4.3;5800
6;2011;3858;Hartline, Brian;WR;mia;a;nyj;4.2;6000
6;2011;3126;Mason, Derrick;WR;hou;a;bal;4.2;5600
6;2011;3682;Naanee, Legedu;WR;car;a;atl;4.1;4900
6;2011;3577;Cribbs, Joshua;WR;cle;a;oak;4;4900
6;2011;3983;Sanders, Emmanuel;WR;pit;h;jac;3.7;4800
6;2011;3880;Austin, Terrence;WR;was;h;phi;3.7;4500
6;2011;3571;White, Roddy;WR;atl;h;car;3.1;8100
6;2011;3615;Camarillo, Greg;WR;min;a;chi;2.8;4500
6;2011;3681;Meachem, Robert;WR;nor;a;tam;2.8;6300
6;2011;5111;Kerley, Jeremy;WR;nyj;h;mia;2.8;4700
6;2011;1261;Smith, Brad;WR;buf;a;nyg;2.6;4900
6;2011;3900;Cruz, Victor;WR;nyg;h;buf;2.2;6000
6;2011;3241;Burress, Plaxico;WR;nyj;h;mia;2.1;5600
6;2011;3474;Brown, Antonio;WR;pit;h;jac;2.1;5200
6;2011;5121;Young, Titus;WR;det;h;sfo;1.9;5100
6;2011;3876;Ogletree, Kevin;WR;dal;a;nwe;1.7;4700
6;2011;3946;LaFell, Brandon;WR;car;a;atl;1.7;5100
6;2011;3506;Henderson, Devery;WR;nor;a;tam;1.7;5600
6;2011;3863;Collie, Austin;WR;ind;a;cin;1.3;6500
6;2011;3688;Smith, Steve;WR;phi;a;was;1.2;5300
6;2011;5140;Hawkins, Andrew;WR;cin;h;ind;1.2;4500
6;2011;3831;Dillard, Jarett;WR;jac;a;pit;1.2;4500
6;2011;3758;Bess, Davone;WR;mia;a;nyj;1.1;6100
6;2011;5109;Moore, Denarius;WR;oak;h;cle;1.1;5500
6;2011;3857;Robiskie, Brian;WR;jac;a;pit;0.9;4500
6;2011;5125;Cobb, Randall;WR;gnb;h;stl;0.6;4800
6;2011;2656;Logan, Stefan;WR;det;h;sfo;0;4500
6;2011;3820;Murphy, Louis;WR;oak;h;cle;0;5100
6;2011;3592;Stovall, Maurice;WR;det;h;sfo;0;4500
6;2011;5103;Shorts, Cecil;WR;jac;a;pit;0;4500
6;2011;3898;Cooper, Riley;WR;phi;a;was;0;4500
6;2011;3976;Reed, David;WR;bal;h;hou;0;4500
6;2011;3957;Meier, Kerry;WR;atl;h;car;0;4500
6;2011;3804;Turner, Patrick;WR;nyj;h;mia;0;4500
6;2011;3497;Cotchery, Jerricho;WR;pit;h;jac;0;4700
6;2011;3960;Moore, Marlon;WR;mia;a;nyj;0;4500
6;2011;5112;Pilares, Kealoha;WR;car;a;atl;0;4500
6;2011;5073;White, Blair;WR;ind;a;cin;0;4900
6;2011;5107;Gates, Edmond;WR;mia;a;nyj;0;4500
6;2011;3439;Johnson, Bryant;WR;hou;a;bal;0;4500
6;2011;3768;Schilens, Chaz;WR;oak;h;cle;0;4800
6;2011;3782;Thomas, Devin;WR;nyg;h;buf;0;4500
6;2011;3589;Hagan, Derek;WR;buf;a;nyg;0;4900
6;2011;3732;Weems, Eric;WR;atl;h;car;0;4500
6;2011;3597;Davis, Rashied;WR;det;h;sfo;0;4500
6;2011;5072;West, Chastin;WR;jac;a;pit;0;4500
6;2011;5139;Williams, LaQuan;WR;bal;h;hou;0;4500
6;2011;5110;Paul, Niles;WR;was;h;phi;0;4500
6;2011;5124;Pettis, Austin;WR;stl;a;gnb;0;4500
6;2011;3671;Gonzalez, Anthony;WR;ind;a;cin;0;4500
6;2011;3877;Ajirotutu, Seyi;WR;car;a;atl;0;4500
6;2011;3565;Roby, Courtney;WR;nor;a;tam;0;4500
6;2011;3628;Martin, Ruvell;WR;buf;a;nyg;0;4500
6;2011;3654;Spurlock, Micheal;WR;tam;h;nor;0;4500
6;2011;3609;Aromashodu, Devin;WR;min;a;chi;0;5200
6;2011;3860;Tate, Brandon;WR;cin;h;ind;0;4800
6;2011;3934;Holley, Jesse;WR;dal;a;nwe;0;4800
6;2011;3314;Ochocinco, Chad;WR;nwe;h;dal;0;5600
6;2011;5069;Wallace, Roberto;WR;mia;a;nyj;0;4500
6;2011;5076;Williams, Kyle;WR;sfo;a;det;0;4500
6;2011;5105;Doss, Tandon;WR;bal;h;hou;0;4500
6;2011;3495;Clayton, Michael;WR;nyg;h;buf;0;4500
6;2011;3422;Battle, Arnaz;WR;pit;h;jac;0;4500
6;2011;3828;Norwood, Jordan;WR;cle;a;oak;0;4500
6;2011;3882;Banks, Brandon;WR;was;h;phi;0;4500
6;2011;3973;Price, Taylor;WR;jac;a;pit;0;4500
6;2011;3907;Edwards, Armanti;WR;car;a;atl;0;4500
6;2011;3603;Hurd, Sam;WR;chi;h;min;0;4500
6;2011;5122;Jernigan, Jerrel;WR;nyg;h;buf;0;4500
6;2011;3760;Slater, Matthew;WR;nwe;h;dal;-2;4500
6;2011;4492;Graham, Jimmy;TE;nor;a;tam;15.9;7400
6;2011;4498;Hernandez, Aaron;TE;nwe;h;dal;14.8;6800
6;2011;4462;Pettigrew, Brandon;TE;det;h;sfo;14.2;5600
6;2011;4262;Witten, Jason;TE;dal;a;nwe;12.8;7800
6;2011;4425;Davis, Fred;TE;was;h;phi;12.5;6000
6;2011;4248;Clark, Dallas;TE;ind;a;cin;12.3;6300
6;2011;4363;Celek, Brent;TE;phi;a;was;12.2;4700
6;2011;4494;Gronkowski, Rob;TE;nwe;h;dal;10.9;6900
6;2011;3881;Ballard, Jake;TE;nyg;h;buf;10.6;5200
6;2011;4375;Boss, Kevin;TE;oak;h;cle;10;4800
6;2011;4538;Kendricks, Lance;TE;stl;a;gnb;9.1;4800
6;2011;4314;Smith, Alex;TE;cle;a;oak;8.4;4500
6;2011;4360;Walker, Delanie;TE;sfo;a;det;8.1;4900
6;2011;4211;Shockey, Jeremy;TE;car;a;atl;8;4900
6;2011;4257;Shiancoe, Visanthe;TE;min;a;chi;7;4900
6;2011;4368;Olsen, Greg;TE;car;a;atl;6.7;6000
6;2011;4294;Winslow, Kellen;TE;tam;h;nor;6.5;5500
6;2011;4420;Keller, Dustin;TE;nyj;h;mia;6.1;5700
6;2011;4292;Watson, Ben;TE;cle;a;oak;5;5600
6;2011;4311;Miller, Heath;TE;pit;h;jac;4.7;5200
6;2011;4051;Gonzalez, Tony;TE;atl;h;car;4.4;6800
6;2011;4493;Gresham, Jermaine;TE;cin;h;ind;4.3;5700
6;2011;4324;Lewis, Marcedes;TE;jac;a;pit;3.9;4800
6;2011;4403;Davis, Kellen;TE;chi;h;min;3.7;4700
6;2011;4537;Rudolph, Kyle;TE;min;a;chi;3;4800
6;2011;4482;Dickson, Ed;TE;bal;h;hou;3;5100
6;2011;4458;Pascoe, Bear;TE;nyg;h;buf;2.7;4500
6;2011;4410;Finley, Jermichael;TE;gnb;h;stl;2.5;7300
6;2011;4335;Daniels, Owen;TE;hou;a;bal;2.3;6400
6;2011;4407;Bennett, Martellus;TE;dal;a;nwe;2.3;4500
6;2011;4443;Moore, Evan;TE;cle;a;oak;2.2;4800
6;2011;4516;Pitta, Dennis;TE;bal;h;hou;1.9;4500
6;2011;4323;Davis, Vernon;TE;sfo;a;det;1.8;6700
6;2011;4327;Fasano, Anthony;TE;mia;a;nyj;1.8;4800
6;2011;4548;Pianalto, Zack;TE;tam;h;nor;1.4;0
6;2011;4271;Heller, Will;TE;det;h;sfo;1.4;4500
6;2011;4512;Palmer, Michael;TE;atl;h;car;1.3;4500
6;2011;4433;Phillips, John;TE;dal;a;nwe;1.2;4500
6;2011;4074;Kelly, Reggie;TE;atl;h;car;1.2;4500
6;2011;4076;Kleinsasser, Jim;TE;min;a;chi;0.9;4500
6;2011;4457;Myers, Brandon;TE;oak;h;cle;0.8;4500
6;2011;5098;Ausberry, David;TE;oak;h;cle;0.7;4500
6;2011;4252;Lee, Donald;TE;cin;h;ind;0.7;4500
6;2011;4411;Tamme, Jacob;TE;ind;a;cin;0.6;4500
6;2011;4281;Cooley, Chris;TE;was;h;phi;0.4;4900
6;2011;4376;Chandler, Scott;TE;buf;a;nyg;0.2;4900
6;2011;4138;Zelenka, Joe;TE;atl;h;car;0;4500
6;2011;4391;Harris, Clark;TE;cin;h;ind;0;4500
6;2011;4480;Crabtree, Tom;TE;gnb;h;stl;0;4500
6;2011;4453;Gronkowski, Dan;TE;cle;a;oak;0;4500
6;2011;4513;Paulsen, Logan;TE;was;h;phi;0;4500
6;2011;4186;Snow, Justin;TE;ind;a;cin;0;4500
6;2011;4485;Eldridge, Brody;TE;ind;a;cin;0;4500
6;2011;4431;Mulligan, Matthew;TE;nyj;h;mia;0;4500
6;2011;4293;Wilson, Kris;TE;bal;h;hou;0;4500
6;2011;4237;Gilmore, John;TE;nor;a;tam;0;4500
6;2011;4371;Spaeth, Matt;TE;chi;h;min;0;4500
6;2011;4429;Beckum, Travis;TE;nyg;h;buf;0;4500
6;2011;4461;Miller, Zach;TE;jac;a;pit;0;4800
6;2011;2838;Taylor, Ryan;TE;gnb;h;stl;0;4500
6;2011;4306;Dreessen, Joel;TE;hou;a;bal;0;5100
6;2011;4547;Adams, Kyle;TE;chi;h;min;0;4500
6;2011;4503;Mastrud, Jeron;TE;mia;a;nyj;0;4500
6;2011;4527;Saunders, Weslye;TE;pit;h;jac;0;4500
6;2011;4535;Smith, Lee;TE;buf;a;nyg;0;4500
6;2011;4286;Hartsock, Ben;TE;car;a;atl;0;4500
6;2011;4222;Peelle, Justin;TE;sfo;a;det;0;4500
6;2011;4499;Hoomanawanui, Michael;TE;stl;a;gnb;0;4500
6;2011;4155;Jennings, Brian;TE;sfo;a;det;0;4500
6;2011;4536;Williams, D.J.;TE;gnb;h;stl;0;4500
6;2011;4491;Graham, Garrett;TE;hou;a;bal;0;4500
6;2011;4301;Bajema, Billy;TE;stl;a;gnb;0;4500
6;2011;4450;Johnson, David;TE;pit;h;jac;0;4800
6;2011;4495;Harbor, Clay;TE;phi;a;was;0;4700
6;2011;6072;Cundiff, Billy;PK;bal;h;hou;20;5700
6;2011;6166;Barth, Connor;PK;tam;h;nor;17;5200
6;2011;6096;Gould, Robbie;PK;chi;h;min;15;5600
6;2011;6001;Akers, David;PK;sfo;a;det;13;5900
6;2011;6194;Bailey, Dan;PK;dal;a;nwe;11;5300
6;2011;6093;Nugent, Mike;PK;cin;h;ind;10;5600
6;2011;6090;Tynes, Lawrence;PK;nyg;h;buf;9;5200
6;2011;6172;Gano, Graham;PK;was;h;phi;9;5200
6;2011;6088;Scobee, Josh;PK;jac;a;pit;9;5300
6;2011;6098;Gostkowski, Stephen;PK;nwe;h;dal;8;5500
6;2011;6027;Kasay, John;PK;nor;a;tam;8;5600
6;2011;6199;Henery, Alex;PK;phi;a;was;8;5300
6;2011;6071;Bryant, Matt;PK;atl;h;car;7;5600
6;2011;6022;Hanson, Jason;PK;det;h;sfo;7;6000
6;2011;6048;Janikowski, Sebastian;PK;oak;h;cle;7;6100
6;2011;6053;Lindell, Rian;PK;buf;a;nyg;7;5300
6;2011;6016;Dawson, Phil;PK;cle;a;oak;6;5200
6;2011;6037;Vinatieri, Adam;PK;ind;a;cin;6;5700
6;2011;6120;Folk, Nick;PK;nyj;h;mia;6;5600
6;2011;6029;Mare, Olindo;PK;car;a;atl;6;5200
6;2011;6163;Carpenter, Dan;PK;mia;a;nyj;6;5900
6;2011;6104;Crosby, Mason;PK;gnb;h;stl;6;5900
6;2011;6097;Suisham, Shaun;PK;pit;h;jac;5;5600
6;2011;6028;Longwell, Ryan;PK;min;a;chi;4;5300
6;2011;6079;Brown, Josh;PK;stl;a;gnb;3;5500
6;2011;6049;Rackers, Neil;PK;hou;a;bal;2;5600
6;2011;7021;New York J Defense;Def;nyj;h;mia;23;5500
6;2011;7006;Chicago Defense;Def;chi;h;min;17;5300
6;2011;7007;Cincinnati Defense;Def;cin;h;ind;16;5100
6;2011;7023;Philadelphia Defense;Def;phi;a;was;14;5000
6;2011;7009;Dallas Defense;Def;dal;a;nwe;12;5000
6;2011;7012;Green Bay Defense;Def;gnb;h;stl;12;5300
6;2011;7022;Oakland Defense;Def;oak;h;cle;11;5100
6;2011;7029;Tampa Bay Defense;Def;tam;h;nor;9;5000
6;2011;7002;Atlanta Defense;Def;atl;h;car;9;5000
6;2011;7024;Pittsburgh Defense;Def;pit;h;jac;9;5200
6;2011;7027;San Francisco Defense;Def;sfo;a;det;8;5500
6;2011;7031;Washington Defense;Def;was;h;phi;7;5200
6;2011;7018;New England Defense;Def;nwe;h;dal;7;5000
6;2011;7020;New York G Defense;Def;nyg;h;buf;7;5300
6;2011;7011;Detroit Defense;Def;det;h;sfo;6;5300
6;2011;7032;Houston Defense;Def;hou;a;bal;5;5200
6;2011;7003;Baltimore Defense;Def;bal;h;hou;5;5900
6;2011;7014;Jacksonville Defense;Def;jac;a;pit;4;5000
6;2011;7008;Cleveland Defense;Def;cle;a;oak;4;5000
6;2011;7016;Miami Defense;Def;mia;a;nyj;4;5000
